epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.12238,3.0894,4.31982,1.64843,0,0,0,0,6.86786,6.19622,4.2301,6e-05,6e-05,6e-05
2,17.4397,2.80656,4.08219,1.5457,0,0,0,0,6.756,5.70953,3.7329,0.000138614,0.000138614,0.000138614
